ID,True Label,Predicted Label
58641,52,52
58642,133,101
58643,53,99
58644,111,108
58645,108,108
58646,75,26
58647,70,55
58648,84,68
58649,133,132
58650,69,55
58651,67,67
58652,59,112
58653,81,84
58654,74,113
58655,104,104
58656,102,134
58657,2,112
58658,78,78
58659,84,84
58660,36,108
58661,102,102
58662,103,103
58663,132,108
58664,85,58
58665,82,82
58666,109,108
58667,18,24
58668,85,88
58669,48,67
58670,78,79
58671,31,22
58672,112,103
58673,97,108
58674,55,70
58675,78,28
58676,55,55
58677,50,25
58678,97,133
58679,49,22
58680,113,111
58681,83,82
58682,125,127
58683,76,76
58684,90,25
58685,109,108
58686,111,108
58687,6,6
58688,46,111
58689,80,27
58690,108,108
58691,70,70
58692,24,26
58693,44,132
58694,131,70
58695,108,108
58696,77,0
58697,50,84
58698,133,133
58699,71,70
58700,130,88
58701,75,108
58702,103,103
58703,25,25
58704,77,77
58705,47,85
58706,47,99
58707,89,58
58708,36,82
58709,133,132
58710,85,82
58711,76,1
58712,15,63
58713,26,109
58714,56,84
58715,85,85
58716,19,19
58717,94,29
58718,50,49
58719,114,36
58720,84,85
58721,67,84
58722,112,108
58723,3,75
58724,73,105
58725,89,85
58726,9,9
58727,71,71
58728,22,49
58729,48,55
58730,104,22
58731,42,25
58732,108,108
58733,85,82
58734,58,58
58735,35,35
58736,106,106
58737,26,108
58738,85,85
58739,25,19
58740,18,19
58741,100,52
58742,28,79
58743,122,132
58744,113,113
58745,50,67
58746,25,25
58747,24,26
58748,42,66
58749,9,9
58750,132,85
58751,44,0
58752,66,71
58753,85,85
58754,59,103
58755,26,84
58756,132,134
58757,44,1
58758,53,100
58759,133,132
58760,18,49
58761,102,103
58762,77,77
58763,20,91
58764,56,101
58765,29,29
58766,43,91
58767,78,80
58768,24,104
58769,63,17
58770,25,34
58771,112,108
58772,75,109
58773,54,35
58774,117,24
58775,100,25
58776,41,108
58777,108,108
58778,58,58
58779,106,106
58780,66,100
58781,69,70
58782,82,84
58783,100,29
58784,51,49
58785,58,58
58786,23,49
58787,108,108
58788,113,77
58789,79,79
58790,103,133
58791,57,59
58792,102,103
58793,113,86
58794,2,108
58795,75,108
58796,81,88
58797,113,112
58798,19,19
58799,35,49
58800,19,22
58801,108,108
58802,56,70
58803,53,100
58804,66,132
58805,58,108
58806,91,91
58807,71,121
58808,132,104
58809,87,70
58810,113,108
58811,68,67
58812,103,103
58813,66,24
58814,23,99
58815,86,85
58816,103,103
58817,34,19
58818,23,26
58819,24,132
58820,97,108
58821,81,126
58822,49,49
58823,11,71
58824,24,70
58825,34,25
58826,102,132
58827,78,79
58828,105,105
58829,96,108
58830,35,35
58831,44,58
58832,132,102
58833,104,103
58834,50,22
58835,108,108
58836,103,82
58837,103,103
58838,49,49
58839,77,77
58840,2,108
58841,11,109
58842,43,42
58843,76,108
58844,72,132
58845,62,77
58846,20,78
58847,111,42
58848,69,67
58849,42,26
58850,68,84
58851,108,108
58852,103,103
58853,82,85
58854,104,102
58855,102,80
58856,40,105
58857,103,103
58858,81,23
58859,116,57
58860,59,77
58861,57,108
58862,104,103
58863,108,108
58864,76,108
58865,34,25
58866,112,55
58867,19,18
58868,43,84
58869,64,26
58870,84,80
58871,78,78
58872,83,108
58873,70,70
58874,103,103
58875,65,25
58876,20,19
58877,55,55
58878,25,43
58879,107,106
58880,104,112
58881,120,68
58882,49,22
58883,132,132
58884,56,70
58885,44,108
58886,86,85
58887,18,49
58888,133,103
58889,86,85
58890,104,47
58891,73,133
58892,85,85
58893,85,85
58894,53,75
58895,109,108
58896,79,19
58897,70,70
58898,71,71
58899,86,0
58900,103,103
58901,53,52
58902,85,85
58903,44,0
58904,44,108
58905,77,64
58906,90,49
58907,49,22
58908,118,25
58909,108,109
58910,79,79
58911,25,49
58912,44,132
58913,49,48
58914,34,34
58915,51,29
58916,108,108
58917,59,106
58918,108,108
58919,100,100
58920,102,84
58921,102,108
58922,113,77
58923,63,77
58924,78,34
58925,9,76
58926,26,22
58927,8,6
58928,91,92
58929,20,19
58930,33,34
58931,112,44
58932,43,108
58933,85,85
58934,34,34
58935,102,103
58936,103,103
58937,34,22
58938,103,103
58939,68,70
58940,68,25
58941,24,19
58942,26,80
58943,21,101
58944,109,108
58945,85,25
58946,85,86
58947,28,28
58948,52,100
58949,85,49
58950,100,100
58951,121,68
58952,91,91
58953,122,124
58954,103,104
58955,35,49
58956,44,132
58957,34,19
58958,22,49
58959,102,104
58960,100,52
58961,100,100
58962,134,108
58963,120,123
58964,132,68
58965,69,70
58966,111,85
58967,122,121
58968,21,55
58969,62,77
58970,53,99
58971,69,71
58972,22,25
58973,119,84
58974,67,25
58975,108,108
58976,57,57
58977,91,91
58978,75,108
58979,79,79
58980,131,70
58981,46,36
58982,113,96
58983,84,21
58984,132,132
58985,86,86
58986,133,103
58987,20,25
58988,109,109
58989,9,108
58990,35,25
58991,48,67
58992,52,52
58993,103,103
58994,67,55
58995,108,108
58996,105,125
58997,84,25
58998,112,58
58999,108,108
59000,111,85
59001,68,69
59002,75,82
59003,50,49
59004,126,77
59005,72,77
59006,108,108
59007,67,100
59008,77,77
59009,83,82
59010,69,71
59011,121,121
59012,110,108
59013,31,25
59014,27,77
59015,24,25
59016,56,68
59017,39,108
59018,74,67
59019,2,77
59020,97,58
59021,76,108
59022,132,132
59023,66,68
59024,70,70
59025,1,1
59026,78,68
59027,104,103
59028,78,25
59029,66,77
59030,106,105
59031,98,77
59032,22,55
59033,43,80
59034,67,55
59035,103,103
59036,88,85
59037,19,19
59038,81,82
59039,133,125
59040,131,69
59041,132,102
59042,70,101
59043,56,70
59044,85,85
59045,134,24
59046,65,85
59047,52,52
59048,111,108
59049,80,78
59050,79,27
59051,108,108
59052,97,108
59053,25,25
59054,84,84
59055,103,103
59056,75,102
59057,69,70
59058,74,74
59059,43,36
59060,70,70
59061,104,112
59062,134,85
59063,56,113
59064,0,1
59065,19,19
59066,80,127
59067,77,77
59068,21,77
59069,66,70
59070,67,66
59071,109,108
59072,80,82
59073,100,100
59074,34,19
59075,2,9
59076,108,108
59077,19,19
59078,109,108
59079,97,108
59080,24,49
59081,106,77
59082,109,108
59083,104,106
59084,125,80
59085,0,0
59086,54,70
59087,92,26
59088,66,84
59089,112,112
59090,108,108
59091,108,108
59092,77,77
59093,98,113
59094,103,103
59095,33,55
59096,133,133
59097,7,55
59098,70,70
59099,127,83
59100,24,55
59101,58,125
59102,115,108
59103,68,67
59104,35,70
59105,48,22
59106,85,85
59107,34,34
59108,28,79
59109,29,19
59110,135,105
59111,22,49
59112,51,77
59113,53,132
59114,92,81
59115,58,113
59116,109,109
59117,10,108
59118,112,104
59119,58,108
59120,38,36
59121,108,108
59122,23,48
59123,59,58
59124,88,85
59125,27,27
59126,70,55
59127,70,70
59128,106,106
59129,133,103
59130,63,67
59131,52,100
59132,61,17
59133,90,25
59134,64,110
59135,48,49
59136,111,108
59137,60,101
59138,28,28
59139,19,69
59140,61,126
59141,51,22
59142,45,108
59143,26,77
59144,69,70
59145,125,58
59146,109,108
59147,110,109
59148,45,132
59149,91,28
59150,83,83
59151,77,113
59152,102,105
59153,104,108
59154,75,71
59155,109,109
59156,36,36
59157,108,108
59158,81,81
59159,100,101
59160,133,103
59161,104,102
59162,117,121
59163,134,102
59164,7,25
59165,26,132
59166,82,82
59167,75,85
59168,35,49
59169,105,77
59170,24,25
59171,22,22
59172,57,82
59173,110,108
59174,23,85
59175,106,106
59176,5,86
59177,70,70
59178,133,103
59179,107,77
59180,24,79
59181,70,70
59182,69,113
59183,71,70
59184,126,126
59185,17,134
59186,96,70
59187,127,127
59188,34,34
59189,84,84
59190,26,84
59191,33,34
59192,108,108
59193,18,28
59194,104,133
59195,86,85
59196,134,77
59197,100,100
59198,25,67
59199,99,100
59200,108,108
59201,28,28
59202,34,99
59203,20,84
59204,104,58
59205,25,82
59206,107,85
59207,113,108
59208,78,79
59209,26,0
59210,113,71
59211,59,98
59212,102,105
59213,81,82
59214,98,99
59215,98,113
59216,103,103
59217,132,49
59218,110,108
59219,49,49
59220,108,108
59221,112,112
59222,112,106
59223,7,18
59224,77,77
59225,86,84
59226,103,70
59227,103,34
59228,36,86
59229,103,103
59230,85,55
59231,113,77
59232,83,83
59233,109,108
59234,122,80
59235,25,68
59236,21,87
59237,76,108
59238,28,28
59239,68,70
59240,23,24
59241,81,53
59242,108,108
59243,70,70
59244,134,108
59245,40,113
59246,68,108
59247,26,18
59248,84,113
59249,133,103
59250,82,85
59251,112,134
59252,108,58
59253,108,108
59254,104,108
59255,25,26
59256,84,100
59257,52,100
59258,52,101
59259,28,27
59260,126,36
59261,109,108
59262,96,108
59263,24,84
59264,96,108
59265,69,70
59266,18,25
59267,88,88
59268,25,79
59269,25,49
59270,22,22
59271,11,36
59272,109,108
59273,133,104
59274,56,67
59275,79,79
59276,11,108
59277,84,71
59278,21,22
59279,42,36
59280,108,108
59281,22,35
59282,21,55
59283,24,26
59284,98,108
59285,23,101
59286,102,106
59287,22,34
59288,18,19
59289,88,26
59290,53,53
59291,108,111
59292,111,66
59293,76,108
59294,75,113
59295,77,77
59296,26,134
59297,79,79
59298,132,132
59299,90,24
59300,51,25
59301,108,108
59302,114,103
59303,23,25
59304,124,124
59305,19,19
59306,109,108
59307,132,108
59308,92,121
59309,104,103
59310,109,108
59311,64,126
59312,25,24
59313,23,67
59314,70,70
59315,75,134
59316,22,49
59317,70,91
59318,82,81
59319,108,108
59320,104,58
59321,127,126
59322,66,70
59323,56,70
59324,96,100
59325,23,28
59326,128,128
59327,42,82
59328,48,25
59329,100,52
59330,22,22
59331,113,134
59332,56,70
59333,25,84
59334,72,42
59335,52,49
59336,102,106
59337,25,25
59338,77,77
59339,19,19
59340,24,84
59341,17,1
59342,70,70
59343,109,108
59344,112,86
59345,126,92
59346,9,108
59347,111,108
59348,51,49
59349,108,108
59350,44,71
59351,102,67
59352,102,106
59353,108,108
59354,99,99
59355,31,34
59356,70,70
59357,6,21
59358,113,70
59359,105,105
59360,101,101
59361,8,110
59362,21,77
59363,37,36
59364,102,103
59365,79,79
59366,100,100
59367,62,105
59368,54,49
59369,104,106
59370,9,108
59371,108,108
59372,70,55
59373,57,1
59374,115,108
59375,104,77
59376,17,83
59377,108,108
59378,51,99
59379,24,24
59380,34,108
59381,82,103
59382,88,126
59383,71,91
59384,17,26
59385,68,101
59386,82,82
59387,35,49
59388,37,58
59389,68,70
59390,103,103
59391,122,122
59392,51,100
59393,100,100
59394,80,78
59395,84,85
59396,28,91
59397,35,49
59398,68,108
59399,101,121
59400,35,22
59401,89,85
59402,19,19
59403,28,28
59404,103,103
59405,2,108
59406,85,85
59407,85,85
59408,51,67
59409,113,77
59410,128,28
59411,80,80
59412,55,55
59413,18,77
59414,89,36
59415,75,85
59416,101,100
59417,1,1
59418,89,67
59419,67,101
59420,71,36
59421,2,109
59422,134,108
59423,113,102
59424,0,85
59425,77,77
59426,75,53
59427,78,19
59428,96,108
59429,103,103
59430,104,103
59431,69,70
59432,105,77
59433,39,108
59434,121,80
59435,71,70
59436,77,58
59437,86,85
59438,109,108
59439,80,79
59440,104,103
59441,112,80
59442,75,104
59443,23,49
59444,133,133
59445,110,108
59446,68,49
59447,86,104
59448,77,49
59449,133,133
59450,79,86
59451,108,108
59452,26,25
59453,115,108
59454,22,22
59455,18,25
59456,46,58
59457,103,103
59458,34,19
59459,26,26
59460,66,67
59461,78,84
59462,79,127
59463,84,85
59464,55,106
59465,42,108
59466,42,85
59467,26,85
59468,108,108
59469,101,100
59470,78,55
59471,108,36
59472,53,101
59473,43,109
59474,134,104
59475,18,25
59476,112,77
59477,52,100
59478,74,70
59479,51,100
59480,108,108
59481,134,108
59482,47,108
59483,108,108
59484,132,108
59485,86,86
59486,108,1
59487,134,108
59488,22,22
59489,43,42
59490,90,28
59491,58,58
59492,78,80
59493,37,96
59494,77,77
59495,102,102
59496,98,77
59497,43,43
59498,112,108
59499,23,49
59500,24,1
59501,109,108
59502,79,19
59503,73,113
59504,24,67
59505,22,34
59506,99,100
59507,51,52
59508,112,108
59509,77,108
59510,67,68
59511,107,106
59512,96,108
59513,104,103
59514,86,85
59515,67,55
59516,55,67
59517,77,66
59518,85,84
59519,28,28
59520,80,78
59521,112,108
59522,100,100
59523,96,108
59524,100,91
59525,100,42
59526,111,67
59527,104,104
59528,78,78
59529,70,70
59530,130,70
59531,22,49
59532,68,71
59533,51,25
59534,127,79
59535,128,19
59536,22,34
59537,86,86
59538,69,67
59539,49,25
59540,80,67
59541,130,67
59542,19,19
59543,79,132
59544,67,25
59545,130,70
59546,9,108
59547,97,126
59548,88,85
59549,69,70
59550,116,57
59551,102,24
59552,106,106
59553,68,68
59554,52,52
59555,0,36
59556,109,108
59557,113,132
59558,55,101
59559,104,108
59560,66,70
59561,108,108
59562,2,108
59563,99,100
59564,19,78
59565,39,108
59566,112,106
59567,19,19
59568,103,103
59569,96,77
59570,76,108
59571,107,106
59572,96,36
59573,104,103
59574,18,77
59575,56,85
59576,68,132
59577,90,80
59578,104,77
59579,79,127
59580,53,67
59581,67,55
59582,113,112
59583,36,18
59584,20,25
59585,109,108
59586,34,25
59587,19,18
59588,24,53
59589,70,70
59590,66,55
59591,20,19
59592,56,69
59593,34,49
59594,45,85
59595,22,49
59596,108,108
59597,46,121
59598,45,108
59599,2,108
59600,124,109
59601,104,103
59602,75,126
59603,33,19
59604,113,1
59605,44,49
59606,21,65
59607,87,84
59608,25,71
59609,50,22
59610,78,79
59611,95,49
59612,76,108
59613,126,133
59614,108,108
59615,47,68
59616,52,100
59617,122,85
59618,113,77
59619,132,133
59620,78,79
59621,63,133
59622,36,108
59623,81,83
59624,101,85
59625,98,1
59626,78,127
59627,102,133
59628,80,36
59629,117,92
59630,2,110
59631,34,22
59632,52,100
59633,26,17
59634,25,67
59635,79,80
59636,104,103
59637,87,55
59638,131,69
59639,59,58
59640,133,58
59641,20,76
59642,35,55
59643,26,26
59644,52,100
59645,108,108
59646,109,108
59647,102,104
59648,122,85
59649,100,100
59650,16,26
59651,52,24
59652,50,124
59653,35,22
59654,98,132
59655,103,103
59656,88,85
59657,78,77
59658,56,70
59659,79,99
59660,34,19
59661,55,49
59662,76,108
59663,66,71
59664,43,42
59665,52,100
59666,59,102
59667,81,82
59668,25,55
59669,28,27
59670,109,0
59671,111,36
59672,83,84
59673,101,100
59674,77,77
59675,83,82
59676,132,68
59677,21,24
59678,21,49
59679,22,67
59680,46,112
59681,56,100
59682,49,22
59683,125,85
59684,124,99
59685,80,0
59686,48,83
59687,17,17
59688,22,68
59689,111,108
59690,109,108
59691,52,52
59692,102,103
59693,17,1
59694,126,108
59695,76,112
59696,26,70
59697,27,126
59698,55,70
59699,1,0
59700,51,49
59701,109,108
59702,68,55
59703,103,103
59704,55,55
59705,90,49
59706,66,69
59707,23,34
59708,98,64
59709,120,69
59710,24,84
59711,108,108
59712,104,103
59713,33,85
59714,97,108
59715,44,132
59716,85,85
59717,69,70
59718,1,1
59719,107,105
59720,19,19
59721,0,108
59722,112,77
59723,65,69
59724,18,64
59725,108,108
59726,83,83
59727,29,28
59728,50,25
59729,45,108
59730,103,133
59731,33,19
59732,103,103
59733,125,125
59734,9,108
59735,23,25
59736,57,100
59737,103,103
59738,102,112
59739,98,98
59740,86,84
59741,68,67
59742,92,67
59743,128,91
59744,70,70
59745,52,25
59746,0,1
59747,9,9
59748,104,108
59749,2,108
59750,49,49
59751,39,108
59752,57,59
59753,80,25
59754,127,28
59755,108,108
59756,0,108
59757,75,108
59758,100,49
59759,46,68
59760,67,67
59761,57,58
59762,51,70
59763,70,67
59764,27,127
59765,76,108
59766,33,19
59767,11,71
59768,28,79
59769,0,108
59770,77,132
59771,80,80
59772,80,25
59773,24,24
59774,99,29
59775,91,78
59776,21,22
59777,134,58
59778,2,109
59779,86,26
59780,67,69
59781,11,108
59782,104,132
59783,110,108
59784,79,79
59785,24,9
59786,52,100
59787,19,78
59788,70,70
59789,132,132
59790,120,106
59791,52,53
59792,76,108
59793,1,108
59794,36,36
59795,46,113
59796,25,1
59797,104,108
59798,134,133
59799,99,124
59800,104,103
59801,24,24
59802,24,19
59803,55,55
59804,51,52
59805,112,77
59806,85,85
59807,98,0
59808,57,125
59809,37,125
59810,104,103
59811,74,72
59812,21,22
59813,103,103
59814,82,82
59815,44,36
59816,62,52
59817,43,108
59818,73,106
59819,1,77
59820,85,85
59821,133,133
59822,58,108
59823,17,19
59824,10,108
59825,101,24
59826,34,34
59827,45,111
59828,110,108
59829,109,108
59830,58,108
59831,1,0
59832,75,108
59833,104,49
59834,59,101
59835,92,92
59836,118,80
59837,71,121
59838,118,91
59839,2,17
59840,70,55
59841,85,85
59842,121,68
59843,32,78
59844,134,132
59845,132,132
59846,108,108
59847,2,109
59848,100,100
59849,55,55
59850,2,111
59851,1,1
59852,126,28
59853,126,98
59854,1,1
59855,50,49
59856,111,58
59857,90,91
59858,70,70
59859,84,85
59860,88,88
59861,46,104
59862,89,101
59863,26,52
59864,80,25
59865,112,112
59866,50,49
59867,37,85
59868,25,67
59869,9,108
59870,82,101
59871,85,86
59872,111,42
59873,66,70
59874,42,36
59875,0,108
59876,18,19
59877,91,79
59878,85,85
59879,34,19
59880,53,84
59881,24,66
59882,99,83
59883,24,52
59884,34,22
59885,36,108
59886,92,79
59887,96,53
59888,103,103
59889,113,77
59890,99,52
59891,134,108
59892,48,24
59893,85,85
59894,54,87
59895,74,106
59896,26,85
59897,113,106
59898,78,79
59899,129,70
59900,22,34
59901,48,49
59902,70,67
59903,34,19
59904,10,58
59905,50,80
59906,84,85
59907,75,9
59908,22,22
59909,98,21
59910,26,71
59911,27,78
59912,16,92
59913,48,67
59914,77,103
59915,96,108
59916,31,22
59917,33,65
59918,79,79
59919,78,28
59920,84,84
59921,23,49
59922,26,25
59923,86,85
59924,79,78
59925,25,67
59926,77,1
59927,103,103
59928,52,100
59929,25,101
59930,66,49
59931,66,108
59932,94,28
59933,85,85
59934,99,100
59935,25,132
59936,103,52
59937,132,133
59938,132,77
59939,111,108
59940,34,34
59941,76,108
59942,24,67
59943,49,49
59944,19,19
59945,11,0
59946,40,77
59947,66,70
59948,53,52
59949,85,70
59950,66,53
59951,69,102
59952,32,19
59953,20,19
59954,86,71
59955,111,108
59956,33,19
59957,25,25
59958,26,55
59959,109,108
59960,52,100
59961,84,87
59962,99,43
59963,104,103
59964,127,26
59965,121,127
59966,25,26
59967,21,49
59968,113,108
59969,80,80
59970,128,25
59971,97,108
59972,24,121
59973,51,80
59974,108,108
59975,24,26
59976,116,98
59977,129,70
59978,24,25
59979,35,70
59980,83,100
59981,68,55
59982,70,70
59983,76,108
59984,29,123
59985,38,126
59986,55,55
59987,25,99
59988,66,77
59989,83,25
59990,28,25
59991,108,108
59992,52,52
59993,17,126
59994,20,19
59995,126,127
59996,112,103
59997,18,18
59998,25,67
59999,78,79
60000,96,108
60001,104,103
60002,68,84
60003,99,100
60004,77,77
60005,92,79
60006,10,108
60007,75,58
60008,85,85
60009,64,67
60010,44,66
60011,52,100
60012,26,84
60013,133,103
60014,79,79
60015,132,84
60016,44,112
60017,26,108
60018,32,18
60019,108,108
60020,48,25
60021,0,0
60022,35,49
60023,108,108
60024,32,25
60025,52,100
60026,58,58
60027,43,85
60028,81,26
60029,104,77
60030,8,108
60031,24,100
60032,85,85
60033,34,22
60034,16,26
60035,39,105
60036,48,25
60037,111,100
60038,100,100
60039,106,106
60040,51,84
60041,102,133
60042,75,109
60043,123,126
60044,108,108
60045,126,36
60046,80,92
60047,23,55
60048,108,108
60049,104,78
60050,104,103
60051,106,106
60052,36,109
60053,26,79
60054,82,80
60055,82,82
60056,105,71
60057,70,108
60058,25,26
60059,108,108
60060,110,108
60061,2,108
60062,108,108
60063,133,106
60064,108,108
60065,15,26
60066,55,55
60067,125,79
60068,55,55
60069,104,105
60070,70,70
60071,54,55
60072,108,108
60073,70,70
60074,0,1
60075,6,104
60076,131,70
60077,110,43
60078,70,77
60079,29,52
60080,105,113
60081,112,58
60082,106,112
60083,113,26
60084,65,98
60085,83,81
60086,24,67
60087,86,67
60088,55,70
60089,130,71
60090,28,91
60091,2,109
60092,111,108
60093,114,108
60094,16,34
60095,20,83
60096,132,82
60097,55,55
60098,81,36
60099,81,124
60100,70,70
60101,85,82
60102,75,100
60103,26,78
60104,113,71
60105,115,77
60106,133,133
60107,130,70
60108,96,108
60109,45,1
60110,28,28
60111,34,22
60112,19,19
60113,26,80
60114,48,48
60115,51,52
60116,51,108
60117,132,133
60118,69,70
60119,58,58
60120,82,80
60121,80,84
60122,101,49
60123,10,9
60124,52,100
60125,20,22
60126,101,53
60127,100,49
60128,58,108
60129,58,58
60130,56,70
60131,11,1
60132,56,84
60133,69,70
60134,108,108
60135,18,98
60136,56,70
60137,103,103
60138,46,108
60139,111,108
60140,108,108
60141,26,19
60142,24,44
60143,84,84
60144,126,126
60145,126,126
60146,108,108
60147,125,125
60148,113,113
60149,126,127
60150,25,84
60151,2,108
60152,34,25
60153,75,108
60154,98,108
60155,63,25
60156,102,132
60157,40,106
60158,69,70
60159,92,99
60160,51,52
60161,34,19
60162,126,79
60163,25,24
60164,98,58
60165,127,127
60166,111,75
60167,100,100
60168,100,100
60169,58,106
60170,85,85
60171,112,77
60172,109,108
60173,103,103
60174,35,55
60175,128,84
60176,52,100
60177,103,103
60178,69,70
60179,73,105
60180,86,85
60181,109,108
60182,70,70
60183,25,25
60184,29,18
60185,67,55
60186,93,85
60187,25,24
60188,44,102
60189,125,102
60190,108,108
60191,35,67
60192,29,19
60193,1,0
60194,104,58
60195,109,108
60196,108,108
60197,125,75
60198,27,91
60199,84,85
60200,77,77
60201,130,70
60202,28,49
60203,88,88
60204,55,67
60205,108,108
60206,126,77
60207,25,25
60208,108,108
